"ppt","stim1","RWAscore","usvalence","response"
"AAMOKZPAFMKE","M4",0.352870019114647,-0.5,2
"AAMOKZPAFMKE","B1",0.352870019114647,0.5,8
"AAMOKZPAFMKE","M1",0.352870019114647,-0.5,2
"AAMOKZPAFMKE","M5",0.352870019114647,-0.5,2
"AAMOKZPAFMKE","M2",0.352870019114647,-0.5,2
"AAMOKZPAFMKE","B5",0.352870019114647,0.5,8
"AAMOKZPAFMKE","B8",0.352870019114647,0.5,9
"AAMOKZPAFMKE","B4",0.352870019114647,0.5,8
"AAMOKZPAFMKE","M7",0.352870019114647,-0.5,2
"AAMOKZPAFMKE","B2",0.352870019114647,0.5,9
"AAMOKZPAFMKE","B7",0.352870019114647,0.5,9
"AAMOKZPAFMKE","M8",0.352870019114647,-0.5,1
"AAMOKZPAFMKE","M6",0.352870019114647,-0.5,1
"AAMOKZPAFMKE","B6",0.352870019114647,0.5,9
"AAMOKZPAFMKE","M3",0.352870019114647,-0.5,1
"AAMOKZPAFMKE","B3",0.352870019114647,0.5,9
"AAPQGRFDBCHI","B6",-1.46650853947842,-0.5,5
"AAPQGRFDBCHI","B2",-1.46650853947842,-0.5,3
"AAPQGRFDBCHI","M3",-1.46650853947842,0.5,3
"AAPQGRFDBCHI","M2",-1.46650853947842,0.5,3
"AAPQGRFDBCHI","B4",-1.46650853947842,-0.5,5
"AAPQGRFDBCHI","B7",-1.46650853947842,-0.5,3
"AAPQGRFDBCHI","M7",-1.46650853947842,0.5,2
"AAPQGRFDBCHI","B1",-1.46650853947842,-0.5,3
"AAPQGRFDBCHI","M6",-1.46650853947842,0.5,3
"AAPQGRFDBCHI","B8",-1.46650853947842,-0.5,2
"AAPQGRFDBCHI","M4",-1.46650853947842,0.5,2
"AAPQGRFDBCHI","B3",-1.46650853947842,-0.5,3
"AAPQGRFDBCHI","M1",-1.46650853947842,0.5,2
"AAPQGRFDBCHI","M5",-1.46650853947842,0.5,2
"AAPQGRFDBCHI","M8",-1.46650853947842,0.5,5
"AAPQGRFDBCHI","B5",-1.46650853947842,-0.5,2
"ABXONMSGALLE","M2",-0.517267552386383,0.5,8
"ABXONMSGALLE","B4",-0.517267552386383,-0.5,1
"ABXONMSGALLE","B8",-0.517267552386383,-0.5,1
"ABXONMSGALLE","M5",-0.517267552386383,0.5,9
"ABXONMSGALLE","M7",-0.517267552386383,0.5,9
"ABXONMSGALLE","M8",-0.517267552386383,0.5,9
"ABXONMSGALLE","M1",-0.517267552386383,0.5,1
"ABXONMSGALLE","M4",-0.517267552386383,0.5,8
"ABXONMSGALLE","B6",-0.517267552386383,-0.5,1
"ABXONMSGALLE","B3",-0.517267552386383,-0.5,1
"ABXONMSGALLE","M3",-0.517267552386383,0.5,8
"ABXONMSGALLE","M6",-0.517267552386383,0.5,9
"ABXONMSGALLE","B1",-0.517267552386383,-0.5,1
"ABXONMSGALLE","B7",-0.517267552386383,-0.5,1
"ABXONMSGALLE","B5",-0.517267552386383,-0.5,1
"ABXONMSGALLE","B2",-0.517267552386383,-0.5,1
"ADPZCGIOQBDE","B6",-0.359060721204378,0.5,4
"ADPZCGIOQBDE","M5",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","M3",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B7",-0.359060721204378,0.5,5
"ADPZCGIOQBDE","M2",-0.359060721204378,-0.5,4
"ADPZCGIOQBDE","B5",-0.359060721204378,0.5,3
"ADPZCGIOQBDE","M8",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B4",-0.359060721204378,0.5,6
"ADPZCGIOQBDE","M7",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B8",-0.359060721204378,0.5,6
"ADPZCGIOQBDE","M4",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B3",-0.359060721204378,0.5,3
"ADPZCGIOQBDE","M6",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B1",-0.359060721204378,0.5,6
"ADPZCGIOQBDE","M1",-0.359060721204378,-0.5,3
"ADPZCGIOQBDE","B2",-0.359060721204378,0.5,6
"AEEBCQMJSXNZ","M1",0.43197343470565,-0.5,3
"AEEBCQMJSXNZ","M7",0.43197343470565,-0.5,3
"AEEBCQMJSXNZ","B2",0.43197343470565,0.5,6
"AEEBCQMJSXNZ","B8",0.43197343470565,0.5,8
"AEEBCQMJSXNZ","M6",0.43197343470565,-0.5,5
"AEEBCQMJSXNZ","B5",0.43197343470565,0.5,8
"AEEBCQMJSXNZ","B6",0.43197343470565,0.5,9
"AEEBCQMJSXNZ","B1",0.43197343470565,0.5,9
"AEEBCQMJSXNZ","M4",0.43197343470565,-0.5,5
"AEEBCQMJSXNZ","B4",0.43197343470565,0.5,8
"AEEBCQMJSXNZ","M8",0.43197343470565,-0.5,4
"AEEBCQMJSXNZ","M3",0.43197343470565,-0.5,4
"AEEBCQMJSXNZ","M2",0.43197343470565,-0.5,6
"AEEBCQMJSXNZ","M5",0.43197343470565,-0.5,3
"AEEBCQMJSXNZ","B7",0.43197343470565,0.5,8
"AEEBCQMJSXNZ","B3",0.43197343470565,0.5,9
"AJNGEHTFUWWT","M8",-0.438164136795381,-0.5,5
"AJNGEHTFUWWT","M4",-0.438164136795381,-0.5,6
"AJNGEHTFUWWT","B4",-0.438164136795381,0.5,5
"AJNGEHTFUWWT","B8",-0.438164136795381,0.5,5
"AJNGEHTFUWWT","M6",-0.438164136795381,-0.5,2
"AJNGEHTFUWWT","B5",-0.438164136795381,0.5,4
"AJNGEHTFUWWT","M7",-0.438164136795381,-0.5,4
"AJNGEHTFUWWT","M5",-0.438164136795381,-0.5,1
"AJNGEHTFUWWT","B6",-0.438164136795381,0.5,5
"AJNGEHTFUWWT","B1",-0.438164136795381,0.5,4
"AJNGEHTFUWWT","B2",-0.438164136795381,0.5,4
"AJNGEHTFUWWT","M1",-0.438164136795381,-0.5,4
"AJNGEHTFUWWT","M2",-0.438164136795381,-0.5,5
"AJNGEHTFUWWT","B7",-0.438164136795381,0.5,5
"AJNGEHTFUWWT","B3",-0.438164136795381,0.5,5
"AJNGEHTFUWWT","M3",-0.438164136795381,-0.5,4
"AWFWSRTWAKND","B1",0.590180265887656,0.5,7
"AWFWSRTWAKND","B2",0.590180265887656,0.5,5
"AWFWSRTWAKND","M8",0.590180265887656,-0.5,3
"AWFWSRTWAKND","B3",0.590180265887656,0.5,6
"AWFWSRTWAKND","B8",0.590180265887656,0.5,3
"AWFWSRTWAKND","M2",0.590180265887656,-0.5,2
"AWFWSRTWAKND","M7",0.590180265887656,-0.5,2
"AWFWSRTWAKND","M4",0.590180265887656,-0.5,5
"AWFWSRTWAKND","B4",0.590180265887656,0.5,5
"AWFWSRTWAKND","B6",0.590180265887656,0.5,4
"AWFWSRTWAKND","B5",0.590180265887656,0.5,8
"AWFWSRTWAKND","M5",0.590180265887656,-0.5,3
"AWFWSRTWAKND","B7",0.590180265887656,0.5,2
"AWFWSRTWAKND","M3",0.590180265887656,-0.5,5
"AWFWSRTWAKND","M1",0.590180265887656,-0.5,3
"AWFWSRTWAKND","M6",0.590180265887656,-0.5,3
"BBSXJASNHBNS","M2",0.352870019114647,-0.5,1
"BBSXJASNHBNS","B5",0.352870019114647,0.5,9
"BBSXJASNHBNS","B2",0.352870019114647,0.5,9
"BBSXJASNHBNS","B8",0.352870019114647,0.5,9
"BBSXJASNHBNS","B1",0.352870019114647,0.5,9
"BBSXJASNHBNS","M3",0.352870019114647,-0.5,1
"BBSXJASNHBNS","M4",0.352870019114647,-0.5,1
"BBSXJASNHBNS","B3",0.352870019114647,0.5,1
"BBSXJASNHBNS","M5",0.352870019114647,-0.5,1
"BBSXJASNHBNS","B7",0.352870019114647,0.5,9
"BBSXJASNHBNS","M1",0.352870019114647,-0.5,1
"BBSXJASNHBNS","M7",0.352870019114647,-0.5,1
"BBSXJASNHBNS","M8",0.352870019114647,-0.5,1
"BBSXJASNHBNS","B4",0.352870019114647,0.5,9
"BBSXJASNHBNS","B6",0.352870019114647,0.5,9
"BBSXJASNHBNS","M6",0.352870019114647,-0.5,1
"BCSWUQFCOGKB","B1",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","B8",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","M5",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","B5",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","B6",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","B3",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","M3",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","B2",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","M2",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","B4",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","M8",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","B7",-0.9918880459324,-0.5,1
"BCSWUQFCOGKB","M4",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","M7",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","M1",-0.9918880459324,0.5,9
"BCSWUQFCOGKB","M6",-0.9918880459324,0.5,9
"BPDOZQBXDHKB","B1",1.38121442179768,-0.5,5
"BPDOZQBXDHKB","B7",1.38121442179768,-0.5,4
"BPDOZQBXDHKB","B5",1.38121442179768,-0.5,5
"BPDOZQBXDHKB","M1",1.38121442179768,0.5,5
"BPDOZQBXDHKB","B2",1.38121442179768,-0.5,2
"BPDOZQBXDHKB","M8",1.38121442179768,0.5,8
"BPDOZQBXDHKB","M4",1.38121442179768,0.5,7
"BPDOZQBXDHKB","B6",1.38121442179768,-0.5,3
"BPDOZQBXDHKB","M3",1.38121442179768,0.5,4
"BPDOZQBXDHKB","B4",1.38121442179768,-0.5,4
"BPDOZQBXDHKB","M5",1.38121442179768,0.5,5
"BPDOZQBXDHKB","B3",1.38121442179768,-0.5,7
"BPDOZQBXDHKB","M2",1.38121442179768,0.5,4
"BPDOZQBXDHKB","M6",1.38121442179768,0.5,5
"BPDOZQBXDHKB","B8",1.38121442179768,-0.5,6
"BPDOZQBXDHKB","M7",1.38121442179768,0.5,1
"BXVSAKSWECBF","B5",0.669283681478659,0.5,4
"BXVSAKSWECBF","M3",0.669283681478659,-0.5,3
"BXVSAKSWECBF","B7",0.669283681478659,0.5,5
"BXVSAKSWECBF","M4",0.669283681478659,-0.5,4
"BXVSAKSWECBF","B2",0.669283681478659,0.5,6
"BXVSAKSWECBF","M6",0.669283681478659,-0.5,4
"BXVSAKSWECBF","M8",0.669283681478659,-0.5,5
"BXVSAKSWECBF","B8",0.669283681478659,0.5,5
"BXVSAKSWECBF","B1",0.669283681478659,0.5,6
"BXVSAKSWECBF","M5",0.669283681478659,-0.5,5
"BXVSAKSWECBF","B3",0.669283681478659,0.5,6
"BXVSAKSWECBF","M2",0.669283681478659,-0.5,4
