"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","button3","button4","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"KOXGFFFFNXJT","test",1,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,98,725025,9,1555,0,NA
"KOXGFFFFNXJT","test",3,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,100,726524,9,982,0,NA
"KOXGFFFFNXJT","test",5,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P5","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,118,727778,9,735,0,NA
"KOXGFFFFNXJT","test",16,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,113,729485,3,1192,0,NA
"KOXGFFFFNXJT","test",15,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O7","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,128,731113,5,1113,0,NA
"KOXGFFFFNXJT","test",16,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O8","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,129,732521,4,888,0,NA
"KOXGFFFFNXJT","test",4,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,101,734473,9,1436,0,NA
"KOXGFFFFNXJT","test",8,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,105,736273,9,1280,0,NA
"KOXGFFFFNXJT","test",11,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,108,738146,3,1352,0,NA
"KOXGFFFFNXJT","test",7,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P7","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,120,739993,7,1333,0,NA
"KOXGFFFFNXJT","test",9,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,106,741825,3,1317,0,NA
"KOXGFFFFNXJT","test",12,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O4","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,125,743449,4,1106,0,NA
"KOXGFFFFNXJT","test",12,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,109,744961,3,992,0,NA
"KOXGFFFFNXJT","test",2,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,99,746489,8,1016,0,NA
"KOXGFFFFNXJT","test",14,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O6","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,127,748033,8,1030,0,NA
"KOXGFFFFNXJT","test",7,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,104,749090,8,537,0,NA
"KOXGFFFFNXJT","test",14,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,111,750916,3,1311,0,NA
"KOXGFFFFNXJT","test",3,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P3","na","na",500,"na","na","12","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,116,754364,8,2918,0,NA
"KOXGFFFFNXJT","test",6,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",66,199,774154,3,10524,0,NA
"KOXGFFFFNXJT","test",10,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",67,203,777510,1,2839,0,NA
"KOXGFFFFNXJT","test",3,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",68,196,780450,3,2429,0,NA
"KOXGFFFFNXJT","test",5,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",69,198,785301,3,4334,0,NA
"KOXGFFFFNXJT","test",12,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",70,205,787510,1,1691,0,NA
"KOXGFFFFNXJT","test",15,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",71,208,790144,1,2115,0,NA
"KOXGFFFFNXJT","test",4,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",72,197,794744,3,4083,0,NA
"KOXGFFFFNXJT","test",8,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",73,201,797133,3,1876,0,NA
"KOXGFFFFNXJT","test",13,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",74,206,798885,1,1238,0,NA
"KOXGFFFFNXJT","test",1,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",75,194,800872,3,1468,0,NA
"KOXGFFFFNXJT","test",16,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",76,209,802604,1,1212,0,NA
"KOXGFFFFNXJT","test",9,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",77,202,804572,1,1456,0,NA
"KOXGFFFFNXJT","test",7,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",78,200,806345,3,1260,0,NA
"KOXGFFFFNXJT","test",11,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",79,204,808032,1,1175,0,NA
"KOXGFFFFNXJT","test",14,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",80,207,809800,1,1250,0,NA
"KOXGFFFFNXJT","test",2,3,"memory3","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",81,195,811442,3,1130,0,NA
"KOXGFFFFNXJT","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","8 2 3 4 5 6 7","na","na",82,233,834106,2,12029,0,NA
"KOXGFFFFNXJT","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","7 2 3 4 5 6 7","na","na",83,232,851252,2,16633,0,NA
"KOXGFFFFNXJT","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","11 2 3 4 5 6 7","na","na",84,236,855116,1,3350,0,NA
"KOXGFFFFNXJT","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","1 2 3 4 5 6 7","na","na",85,226,858566,1,2931,0,NA
"KOXGFFFFNXJT","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","13 2 3 4 5 6 7","na","na",86,238,864028,3,4949,0,NA
"KOXGFFFFNXJT","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","10 2 3 4 5 6 7","na","na",87,235,869157,5,4613,0,NA
"KOXGFFFFNXJT","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","12 2 3 4 5 6 7","na","na",88,237,873328,5,3657,0,NA
"KOXGFFFFNXJT","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","14 2 3 4 5 6 7","na","na",89,239,880865,6,7021,0,NA
"KOXGFFFFNXJT","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","4 2 3 4 5 6 7","na","na",90,229,883767,6,2389,0,NA
"KOXGFFFFNXJT","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","15 2 3 4 5 6 7","na","na",91,240,892264,2,7983,0,NA
"KOXGFFFFNXJT","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","9 2 3 4 5 6 7","na","na",92,234,899783,2,7007,0,NA
"KOXGFFFFNXJT","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","3 2 3 4 5 6 7","na","na",93,228,907642,6,7340,0,NA
"KOXGFFFFNXJT","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","5 2 3 4 5 6 7","na","na",94,230,914706,2,6547,0,NA
"KOXGFFFFNXJT","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","6 2 3 4 5 6 7","na","na",95,231,919747,5,4527,0,NA
"KOXGFFFFNXJT","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","2 2 3 4 5 6 7","na","na",96,227,923554,6,3295,0,NA
"KOXGFFFFNXJT","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",97,253,957513,10,14927,0,NA
"KOXGFFFFNXJT","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,961211,25,3157,0,NA
"KOXGFFFFNXJT","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,964141,10,2381,0,NA
"KOXGFFFFNXJT","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,968269,25,3598,0,NA
"KOXGFFFFNXJT","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,972161,30,3365,0,NA
"KOXGFFFFNXJT","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,975124,55,2438,0,NA
"KOXGFFFFNXJT","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,977544,45,1893,0,NA
"KOXGFFFFNXJT","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,980804,15,2734,0,NA
"KOXGFFFFNXJT","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,985900,75,4569,0,NA
"KOXGFFFFNXJT","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,989584,5,3158,0,NA
"KOXGFFFFNXJT","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,992403,10,2291,0,NA
