Subject,RWA,SDO,SPE,WCST,CS,Age,assignment,CS_family,CSratings,CSratings_RT,recognition_task,Flex,Flex_c,high_flex,low_flex,filter_3,flex_z,filter_subj_FLEX,filter_$,Ordre,RWA_c,SDO_c,SPE_c
13735,36,21,14,,B3,21,1,-1,3,4411,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,B4,21,1,-1,3,9331,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,B5,21,1,-1,4,839,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,B6,21,1,-1,2,2058,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,B7,21,1,-1,4,3367,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,B8,21,1,-1,2,1415,1,"7,81","-2,816545","-6,9039","1,27081",0,"-0,7458647736",1,1,-1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M1,21,1,1,8,1856,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M2,21,1,1,7,825,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M3,21,1,1,7,4452,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M4,21,1,1,7,3341,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M5,21,1,1,7,833,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M6,21,1,1,7,911,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M7,21,1,1,8,2846,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
13735,36,21,14,,M8,21,1,1,7,1118,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,"4,580645","-3,516129","-8,645161"
14872,41,30,32,,B1,19,1,-1,7,1755,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B2,19,1,-1,6,2635,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B3,19,1,-1,3,14339,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B4,19,1,-1,5,8016,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B5,19,1,-1,4,2767,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B6,19,1,-1,4,1880,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B7,19,1,-1,7,3695,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,B8,19,1,-1,7,2865,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M1,19,1,1,8,2709,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M2,19,1,1,8,1664,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M3,19,1,1,7,4689,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M4,19,1,1,8,4035,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M5,19,1,1,8,2901,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M6,19,1,1,5,2683,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M7,19,1,1,8,1983,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14872,41,30,32,,M8,19,1,1,6,2429,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,"9,580645","5,483871","9,354839"
14969,29,19,27,,B1,19,1,-1,6,4078,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B2,19,1,-1,8,5332,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B3,19,1,-1,7,1670,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B4,19,1,-1,7,6902,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B5,19,1,-1,8,4141,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B6,19,1,-1,6,12302,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B7,19,1,-1,8,5307,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,B8,19,1,-1,8,4841,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M1,19,1,1,3,3481,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M2,19,1,1,3,1715,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M3,19,1,1,3,2450,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M4,19,1,1,3,1488,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M5,19,1,1,2,4622,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M6,19,1,1,4,9914,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M7,19,1,1,2,6526,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
14969,29,19,27,,M8,19,1,1,3,1935,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-2,419355","-5,516129","4,354839"
15059,34,29,30,,B1,21,1,-1,4,1800,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B2,21,1,-1,6,1478,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B3,21,1,-1,4,3407,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B4,21,1,-1,5,2911,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B5,21,1,-1,6,2191,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B6,21,1,-1,3,4095,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B7,21,1,-1,5,2877,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,B8,21,1,-1,8,2066,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M1,21,1,1,6,1185,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M2,21,1,1,5,3533,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M3,21,1,1,5,10446,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M4,21,1,1,4,2575,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M5,21,1,1,3,3590,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M6,21,1,1,6,3156,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M7,21,1,1,4,5572,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15059,34,29,30,,M8,21,1,1,1,2058,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,1,"2,580645","4,483871","7,354839"
15875,33,25,19,,B1,20,1,-1,4,1494,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B2,20,1,-1,3,813,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B3,20,1,-1,5,1649,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B4,20,1,-1,6,812,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B5,20,1,-1,4,933,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B6,20,1,-1,5,3061,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B7,20,1,-1,8,842,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,B8,20,1,-1,7,840,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M1,20,1,1,4,1423,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M2,20,1,1,5,693,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M3,20,1,1,9,982,1,"10,94","0,313455","-3,7739","4,40081",0,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M4,20,1,1,2,4482,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M5,20,1,1,5,7506,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M6,20,1,1,4,1014,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M7,20,1,1,5,2215,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15875,33,25,19,,M8,20,1,1,2,1112,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"1,580645","0,483871","-3,645161"
15907,0,0,0,,B1,19,1,-1,3,2841,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B2,19,1,-1,4,6209,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B3,19,1,-1,4,4408,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B4,19,1,-1,4,7566,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B5,19,1,-1,4,1779,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B6,19,1,-1,4,2754,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B7,19,1,-1,3,4631,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,B8,19,1,-1,5,10027,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
15907,0,0,0,,M1,19,1,1,7,22596,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M2,19,1,1,7,5119,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M3,19,1,1,8,2365,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M4,19,1,1,8,2125,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M5,19,1,1,7,2135,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M6,19,1,1,6,17035,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M7,19,1,1,7,6081,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
15907,0,0,0,,M8,19,1,1,7,1831,0,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,B1,19,1,-1,6,3816,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B2,19,1,-1,3,2956,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B3,19,1,-1,7,3401,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B4,19,1,-1,4,2022,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B5,19,1,-1,3,1941,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B6,19,1,-1,3,6627,0,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B7,19,1,-1,4,5849,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,B8,19,1,-1,8,4060,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,-1,,,
16749,0,0,0,,M1,19,1,1,6,2389,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M2,19,1,1,8,3623,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M3,19,1,1,7,2157,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M4,19,1,1,4,17503,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M5,19,1,1,6,1764,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M6,19,1,1,5,4080,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M7,19,1,1,6,2031,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16749,0,0,0,,M8,19,1,1,5,3918,1,"9,38","-1,246545","-5,3339","2,84081",1,"-0,3301044379",1,1,1,,,
16780,0,0,0,,B1,20,-1,-1,5,2843,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B2,20,-1,-1,5,999,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B3,20,-1,-1,8,1667,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B4,20,-1,-1,5,2223,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B5,20,-1,-1,8,3938,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B6,20,-1,-1,4,1545,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B7,20,-1,-1,7,1628,0,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,B8,20,-1,-1,4,1250,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,1,,,
16780,0,0,0,,M1,20,-1,1,3,1096,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M2,20,-1,1,2,6149,0,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M3,20,-1,1,2,2929,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M4,20,-1,1,4,1888,0,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M5,20,-1,1,3,3950,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M6,20,-1,1,3,3568,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M7,20,-1,1,2,984,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
16780,0,0,0,,M8,20,-1,1,4,1827,1,"7,81","-2,816545","-6,9039","1,27081",1,"-0,7458647736",1,1,-1,,,
17059,30,15,20,,B1,21,-1,-1,7,1839,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B2,21,-1,-1,7,2651,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B3,21,-1,-1,8,2388,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B4,21,-1,-1,7,654,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B5,21,-1,-1,7,3971,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B6,21,-1,-1,7,1737,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B7,21,-1,-1,7,803,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,B8,21,-1,-1,6,5874,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M1,21,-1,1,2,4319,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M2,21,-1,1,3,1732,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M3,21,-1,1,4,2595,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M4,21,-1,1,3,1692,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M5,21,-1,1,2,1853,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M6,21,-1,1,3,9998,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M7,21,-1,1,3,2846,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17059,30,15,20,,M8,21,-1,1,3,2072,1,"12,5","1,873455","-2,2139","5,96081",1,"0,4961199233",1,1,-1,"-1,419355","-9,516129","-2,645161"
17451,22,32,26,,B1,19,1,-1,5,1968,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B2,19,1,-1,5,458,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B3,19,1,-1,6,10764,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B4,19,1,-1,5,1863,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B5,19,1,-1,5,2379,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B6,19,1,-1,5,9436,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B7,19,1,-1,5,8448,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,B8,19,1,-1,5,1809,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,-1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,M1,19,1,1,5,8817,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-9,419355","7,483871","3,354839"
17451,22,32,26,,M2,19,1,1,5,2105,1,"10,94","0,313455","-3,7739","4,40081",1,"0,0830077427",1,1,1,"-9,419355","7,483871","3,354839"
